"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"USW00003122","TORRANCE AIRPORT, CA US","2019-02-20",,,,,"0.00",,,,"57","39","54",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-02-21",,,,,"0.00",,,,"56","48","51",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-02-22",,,,,"0.00",,,,"60","38","56",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-02-23",,,,,"0.00",,,,"62","37","57",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-02-24",,,,,"0.00",,,,"64","42","57",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-02-25",,,,,"0.00",,,,"66","45","61",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-02-26",,,,,"0.00",,,,"63","45","58",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-02-27",,,,,"0.00",,,,"64","48","60",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-02-28",,,,,"0.05",,,,"65","55","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-01",,,,,"0.00",,,,"66","55","62",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-02",,,,,"0.67",,,,"64","53","62",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-03",,,,,"0.12",,,,"63","52","57",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-04",,,,,"0.00",,,,"64","54","59",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-05",,,,,"0.00",,,,"64","46","59",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-06",,,,,"0.86",,,,"64","54","60",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-07",,,,,"0.15",,,,"62","52","58",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-08",,,,,"0.00",,,,"62","51","56",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-09",,,,,"0.00",,,,"60","43","55",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-10",,,,,"0.00",,,,"61","46","57",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-11",,,,,"0.00",,,,"63","47","61",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-12",,,,,"0.01",,,,"66","51","61",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-13",,,,,"0.00",,,,"66","46","61",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-14",,,,,"0.00",,,,"71","45","68",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-15",,,,,"0.00",,,,"74","46","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-16",,,,,"0.00",,,,"80","50","79",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-17",,,,,"0.00",,,,"81","53","77",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-18",,,,,"0.00",,,,"77","52","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-19",,,,,"0.00",,,,"77","49","62",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-20",,,,,"0.02",,,,"66","55","60",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-21",,,,,"0.06",,,,"62","52","61",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-22",,,,,"0.00",,,,"65","47","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-23",,,,,"0.00",,,,"64","51","61",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-24",,,,,"0.00",,,,"66","49","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-25",,,,,"0.00",,,,"69","47","61",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-26",,,,,"0.00",,,,"70","48","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-27",,,,,"0.00",,,,"69","53","65",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-28",,,,,"0.00",,,,"67","53","62",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-29",,,,,"0.00",,,,"69","49","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-30",,,,,"0.00",,,,"73","49","68",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-03-31",,,,,"0.00",,,,"82","52","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-01",,,,,"0.00",,,,"82","57","78",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-02",,,,,"0.00",,,,"78","55","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-03",,,,,"0.03",,,,"67","54","65",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-04",,,,,"0.00",,,,"65","54","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-05",,,,,"0.00",,,,"65","51","62",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-06",,,,,"0.00",,,,"69","55","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-07",,,,,"0.00",,,,"74","54","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-08",,,,,"0.00",,,,"79","57","77",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-09",,,,,"0.00",,,,"77","56","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-10",,,,,"0.00",,,,"71","59","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-11",,,,,"0.00",,,,"71","52","66",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-12",,,,,"0.00",,,,"71","54","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-13",,,,,"0.00",,,,"76","49","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-14",,,,,"0.00",,,,"73","50","62",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-15",,,,,"0.00",,,,"67","49","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-16",,,,,"0.00",,,,"65","54","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-17",,,,,"0.00",,,,"73","50","65",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-18",,,,,"0.00",,,,"75","51","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-19",,,,,"0.00",,,,"71","55","60",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-20",,,,,"0.00",,,,"63","55","61",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-21",,,,,"0.00",,,,"65","52","61",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-22",,,,,"0.00",,,,"67","51","65",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-23",,,,,"0.00",,,,"73","53","65",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-24",,,,,"0.00",,,,"75","56","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-25",,,,,"0.00",,,,"71","54","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-26",,,,,"0.00",,,,"67","54","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-27",,,,,"0.00",,,,"65","57","61",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-28",,,,,"0.00",,,,"66","57","61",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-29",,,,,"0.00",,,,"68","56","62",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-04-30",,,,,"0.00",,,,"65","55","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-01",,,,,"0.00",,,,"66","50","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-02",,,,,"0.00",,,,"69","52","65",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-03",,,,,"0.00",,,,"71","52","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-04",,,,,"0.00",,,,"71","56","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-05",,,,,"0.00",,,,"69","57","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-06",,,,,"0.02",,,,"68","55","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-07",,,,,"0.00",,,,"67","57","66",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-08",,,,,"0.00",,,,"66","58","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-09",,,,,"0.00",,,,"66","59","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-10",,,,,"0.00",,,,"67","59","65",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-11",,,,,"0.00",,,,"71","55","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-12",,,,,"0.00",,,,"73","57","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-13",,,,,"0.00",,,,"69","60","66",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-14",,,,,"0.00",,,,"68","61","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-15",,,,,"0.00",,,,"68","58","65",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-16",,,,,"0.34",,,,"66","57","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-17",,,,,"0.00",,,,"70","51","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-18",,,,,"0.00",,,,"74","51","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-19",,,,,"0.29",,,,"69","51","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-20",,,,,"0.00",,,,"66","56","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-21",,,,,"0.00",,,,"65","52","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-22",,,,,"0.00",,,,"65","54","57",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-23",,,,,"0.13",,,,"64","52","62",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-24",,,,,"0.00",,,,"68","50","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-25",,,,,"0.00",,,,"69","52","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-26",,,,,"0.00",,,,"67","55","62",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-27",,,,,"0.04",,,,"67","50","63",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-28",,,,,"0.00",,,,"70","50","66",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-29",,,,,"0.00",,,,"74","52","68",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-30",,,,,"0.00",,,,"70","56","66",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-05-31",,,,,"0.00",,,,"70","57","66",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-01",,,,,"0.00",,,,"67","59","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-02",,,,,"0.00",,,,"66","59","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-03",,,,,"0.00",,,,"67","59","64",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-04",,,,,"0.00",,,,"72","58","68",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-05",,,,,"0.00",,,,"73","60","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-06",,,,,"0.00",,,,"70","60","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-07",,,,,"0.00",,,,"69","60","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-08",,,,,"0.00",,,,"76","60","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-09",,,,,"0.00",,,,"73","57","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-10",,,,,"0.00",,,,"79","59","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-11",,,,,"0.00",,,,"80","61","77",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-12",,,,,"0.00",,,,"78","63","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-13",,,,,"0.00",,,,"71","60","68",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-14",,,,,"0.00",,,,"69","61","68",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-15",,,,,"0.00",,,,"70","61","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-16",,,,,"0.00",,,,"68","62","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-17",,,,,"0.00",,,,"68","62","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-18",,,,,"0.00",,,,"70","61","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-19",,,,,"0.00",,,,"73","62","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-20",,,,,"0.00",,,,"70","62","65",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-21",,,,,"0.00",,,,"71","62","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-22",,,,,"0.00",,,,"70","62","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-23",,,,,"0.00",,,,"71","59","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-24",,,,,"0.00",,,,"69","62","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-25",,,,,"0.00",,,,"69","62","65",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-26",,,,,"0.00",,,,"71","62","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-27",,,,,"0.00",,,,"74","59","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-28",,,,,"0.00",,,,"75","59","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-29",,,,,"0.00",,,,"79","56","76",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-06-30",,,,,"0.00",,,,"79","58","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-01",,,,,"0.00",,,,"77","58","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-02",,,,,"0.00",,,,"79","60","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-03",,,,,"0.00",,,,"77","63","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-04",,,,,"0.00",,,,"73","62","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-05",,,,,"0.00",,,,"76","59","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-06",,,,,"0.00",,,,"74","62","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-07",,,,,"0.00",,,,"74","62","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-08",,,,,"0.00",,,,"74","64","68",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-09",,,,,"0.00",,,,"74","63","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-10",,,,,"0.00",,,,"73","59","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-11",,,,,"0.00",,,,"77","59","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-12",,,,,"0.00",,,,"76","60","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-13",,,,,"0.00",,,,"81","61","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-14",,,,,"0.00",,,,"75","64","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-15",,,,,"0.00",,,,"75","61","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-16",,,,,"0.00",,,,"78","60","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-17",,,,,"0.00",,,,"77","64","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-18",,,,,"0.00",,,,"75","66","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-19",,,,,"0.00",,,,"77","60","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-20",,,,,"0.00",,,,"75","61","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-21",,,,,"0.00",,,,"72","61","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-22",,,,,"0.00",,,,"77","61","75",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-23",,,,,"0.00",,,,"86","65","82",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-24",,,,,"0.00",,,,"86","66","80",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-25",,,,,"0.00",,,,"86","69","81",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-26",,,,,"0.00",,,,"85","66","78",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-27",,,,,"0.00",,,,"81","64","77",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-28",,,,,"0.00",,,,"78","63","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-29",,,,,"0.00",,,,"77","65","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-30",,,,,"0.00",,,,"80","63","76",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-07-31",,,,,"0.00",,,,"77","64","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-01",,,,,"0.00",,,,"76","60","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-02",,,,,"0.00",,,,"77","60","76",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-03",,,,,"0.00",,,,"77","61","74",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-04",,,,,"0.00",,,,"77","62","75",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-05",,,,,"0.00",,,,"75","61","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-06",,,,,"0.00",,,,"78","62","74",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-07",,,,,"0.00",,,,"78","65","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-08",,,,,"0.00",,,,"73","62","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-09",,,,,"0.00",,,,"77","59","74",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-10",,,,,"0.00",,,,"78","59","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-11",,,,,"0.00",,,,"80","62","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-12",,,,,"0.00",,,,"79","60","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-13",,,,,"0.00",,,,"73","63","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-14",,,,,"0.00",,,,"74","61","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-15",,,,,"0.00",,,,"73","60","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-16",,,,,"0.00",,,,"76","59","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-17",,,,,"0.00",,,,"77","63","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-18",,,,,"0.00",,,,"74","64","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-19",,,,,"0.00",,,,"75","61","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-20",,,,,"0.00",,,,"79","60","74",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-21",,,,,"0.00",,,,"80","60","76",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-22",,,,,"0.00",,,,"78","62","76",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-23",,,,,"0.00",,,,"77","64","76",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-24",,,,,"0.00",,,,"79","61","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-25",,,,,"0.00",,,,"80","63","79",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-26",,,,,"0.00",,,,"85","64","78",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-27",,,,,"0.00",,,,"82","64","76",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-28",,,,,"0.00",,,,"82","67","75",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-29",,,,,"0.00",,,,"80","64","75",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-30",,,,,"0.00",,,,"80","65","76",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-08-31",,,,,"0.00",,,,"79","63","74",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-01",,,,,"0.00",,,,"77","63","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-02",,,,,"0.00",,,,"93","67","79",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-03",,,,,"0.00",,,,"82","67","79",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-04",,,,,"0.00",,,,"86","67","78",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-05",,,,,"0.00",,,,"85","68","79",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-06",,,,,"0.00",,,,"83","66","78",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-07",,,,,"0.00",,,,"82","65","79",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-08",,,,,"0.00",,,,"85","60","76",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-09",,,,,"0.00",,,,"79","62","74",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-10",,,,,"0.00",,,,"77","64","74",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-11",,,,,"0.00",,,,"78","62","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-12",,,,,"0.00",,,,"78","61","76",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-13",,,,,"0.00",,,,"81","62","80",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-14",,,,,"0.00",,,,"87","62","83",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-15",,,,,"0.00",,,,"86","60","75",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-16",,,,,"0.00",,,,"77","62","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-17",,,,,"0.00",,,,"79","61","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-18",,,,,"0.00",,,,"80","59","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-19",,,,,"0.00",,,,"77","62","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-20",,,,,"0.00",,,,"76","60","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-21",,,,,"0.00",,,,"80","63","77",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-22",,,,,"0.00",,,,"88","62","78",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-23",,,,,"0.00",,,,"79","59","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-24",,,,,"0.00",,,,"79","59","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-25",,,,,"0.00",,,,"81","62","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-26",,,,,"0.00",,,,"77","69","75",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-27",,,,,"0.00",,,,"75","66","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-28",,,,,"0.00",,,,"72","65","68",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-29",,,,,"0.00",,,,"73","54","68",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-09-30",,,,,"0.00",,,,"72","52","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-01",,,,,"0.00",,,,"73","52","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-02",,,,,"0.00",,,,"76","53","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-03",,,,,"0.00",,,,"73","54","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-04",,,,,"0.00",,,,"75","54","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-05",,,,,"0.00",,,,"76","54","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-06",,,,,"0.00",,,,"79","53","71",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-07",,,,,"0.00",,,,"81","55","74",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-08",,,,,"0.00",,,,"75","54","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-09",,,,,"0.00",,,,"72","57","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-10",,,,,"0.00",,,,"77","63","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-11",,,,,"0.00",,,,"87","58","84",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-12",,,,,"0.00",,,,"84","54","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-13",,,,,"0.00",,,,"74","53","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-14",,,,,"0.00",,,,"71","56","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-15",,,,,"0.00",,,,"74","54","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-16",,,,,"0.00",,,,"86","56","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-17",,,,,"0.00",,,,"75","59","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-18",,,,,"0.00",,,,"73","55","70",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-19",,,,,"0.00",,,,"75","53","72",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-20",,,,,"0.00",,,,"84","56","81",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-21",,,,,"0.00",,,,"87","61","78",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-22",,,,,"0.00",,,,"93","62","82",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-23",,,,,"0.00",,,,"88","59","78",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-24",,,,,"0.00",,,,"95","60","90",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-25",,,,,"0.00",,,,"92","63","83",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-26",,,,,"0.00",,,,"86","57","80",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-27",,,,,"0.00",,,,"80","63","65",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-28",,,,,"0.00",,,,"76","51","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-29",,,,,"0.00",,,,"73","48","67",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-30",,,,,"0.00",,,,"74","50","73",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-10-31",,,,,"0.00",,,,"77","44","75",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-11-01",,,,,"0.00",,,,"76","48","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-11-02",,,,,"0.00",,,,"78","50","69",,,,
"USW00003122","TORRANCE AIRPORT, CA US","2019-11-03",,,,,"0.00",,,,"72","49","67",,,,
